time,c1,c2
13580,3440.0,-3510.0
13600,3450.0,-3510.0
13620,3550.0,-3550.0
13640,3540.0,-3650.0
13660,3640.0,-3650.0
13680,3600.0,-3700.0
13700,3630.0,-3740.0
13720,3710.0,-3750.0
13740,3790.0,-3730.0
13760,3780.0,-3770.0
13780,3740.0,-3800.0
13800,3800.0,-3730.0
13820,3830.0,-3850.0
13840,3850.0,-3910.0
13860,3870.0,-3980.0
13880,3880.0,-4000.0
13900,3850.0,-3960.0
13920,3910.0,-3970.0
13940,3870.0,-3970.0
13960,3900.0,-4040.0
13980,3910.0,-4000.0
14000,3830.0,-4140.0
14020,3910.0,-4120.0
14040,3910.0,-4090.0
14060,3900.0,-4110.0
14080,3830.0,-4060.0
14100,3890.0,-4090.0
14120,3910.0,-4070.0
14140,3940.0,-4060.0
14160,3920.0,-4070.0
14180,3930.0,-4140.0
14200,3890.0,-4120.0
14220,3910.0,-4120.0
14240,3920.0,-4110.0
14260,3990.0,-4150.0
14280,3960.0,-4090.0
14300,3980.0,-4100.0
14320,3910.0,-4050.0
14340,4000.0,-4020.0
14360,3930.0,-3960.0
14380,3960.0,-3920.0
14400,3870.0,-3960.0
14420,3880.0,-3990.0
14440,3990.0,-3940.0
14460,3940.0,-3960.0
14480,3920.0,-4000.0
14500,4040.0,-4630.0
14520,3950.0,-4570.0
14540,3930.0,-4450.0
14560,3920.0,-4380.0
14580,3940.0,-4360.0
14600,3890.0,-4300.0
14620,3930.0,-4250.0
14640,3960.0,-4200.0
14660,3930.0,-4160.0
14680,3920.0,-4140.0
14700,3960.0,-4150.0
14720,3930.0,-4230.0
14740,3940.0,-4260.0
14760,3940.0,-4330.0
14780,3910.0,-4360.0
14800,3850.0,-4310.0
14820,3980.0,-4330.0
14840,3990.0,-4360.0
14860,3940.0,-4270.0
14880,3980.0,-4300.0
14900,3950.0,-4300.0
14920,3990.0,-4240.0
14940,3920.0,-4160.0
14960,3990.0,-4190.0
14980,4030.0,-4230.0
15000,3920.0,-3930.0
15020,3910.0,-3970.0
15040,3940.0,-4020.0
15060,3920.0,-4110.0
15080,3930.0,-4100.0
15100,3900.0,-4040.0
15120,3890.0,-3950.0
15140,3900.0,-3960.0
15160,3900.0,-4010.0
15180,3920.0,-3920.0
15200,3860.0,-3930.0
15220,3850.0,-3930.0
15240,3930.0,-3870.0
15260,3970.0,-3950.0
15280,3870.0,-4020.0
15300,3900.0,-4060.0
15320,3910.0,-4090.0
15340,3910.0,-4140.0
15360,3960.0,-4110.0
15380,3970.0,-4150.0
15400,3970.0,-4180.0
15420,3930.0,-4150.0
15440,3960.0,-4190.0
15460,3940.0,-4180.0
15480,3960.0,-4230.0
15500,3950.0,-3740.0
15520,3970.0,-3740.0
15540,3910.0,-3830.0
15560,3970.0,-3860.0
15580,3960.0,-3900.0
15600,3940.0,-3890.0
15620,3940.0,-4000.0
15640,3950.0,-4040.0
15660,3990.0,-4140.0
15680,3940.0,-4030.0
15700,3910.0,-4130.0
15720,3980.0,-4180.0
15740,3930.0,-4160.0
15760,3930.0,-4110.0
15780,3920.0,-4180.0
15800,3930.0,-4080.0
15820,3980.0,-4080.0
15840,4000.0,-4120.0
15860,3940.0,-4180.0
15880,3940.0,-4200.0
15900,3940.0,-4210.0
15920,3880.0,-4310.0
15940,3910.0,-4210.0
15960,3980.0,-4160.0
15980,3950.0,-4140.0
16000,3960.0,-4170.0
16020,3910.0,-4200.0
16040,3930.0,-4200.0
16060,3940.0,-4160.0
16080,3980.0,-4090.0
16100,3960.0,-4020.0
16120,4000.0,-4110.0
16140,3890.0,-4160.0
16160,4000.0,-4110.0
16180,3960.0,-4170.0
16200,3980.0,-4200.0
16220,3920.0,-4220.0
16240,3950.0,-4220.0
16260,3940.0,-4130.0
16280,3930.0,-4240.0
16300,3960.0,-4250.0
16320,4000.0,-4230.0
16340,3990.0,-4170.0
16360,3950.0,-4140.0
16380,3940.0,-4240.0
16400,3950.0,-4300.0
16420,3910.0,-4270.0
16440,3930.0,-4310.0
16460,4000.0,-4260.0
16480,3950.0,-4180.0
16500,3890.0,-4300.0
16520,3980.0,-4270.0
16540,3940.0,-4180.0
16560,3980.0,-4280.0
16580,3920.0,-4210.0
16600,3940.0,-4200.0
16620,3910.0,-4280.0
16640,3900.0,-4340.0
16660,3890.0,-4330.0
16680,3910.0,-4360.0
16700,3980.0,-4400.0
16720,3990.0,-4390.0
16740,3930.0,-4310.0
16760,3950.0,-4230.0
16780,4010.0,-4190.0
16800,3950.0,-4180.0
16820,3930.0,-4210.0
16840,3990.0,-4200.0
16860,4020.0,-4150.0
16880,3940.0,-4100.0
16900,4000.0,-4140.0
16920,3960.0,-4020.0
16940,3980.0,-4050.0
16960,3910.0,-4020.0
16980,3920.0,-3950.0
17000,4020.0,-3970.0
17020,3970.0,-3890.0
17040,3960.0,-4020.0
17060,4010.0,-4040.0
17080,3970.0,-4080.0
17100,4000.0,-4080.0
17120,4000.0,-4070.0
17140,3970.0,-4100.0
17160,4020.0,-4150.0
17180,3940.0,-4120.0
17200,3970.0,-4080.0
17220,3930.0,-4180.0
17240,3940.0,-4170.0
17260,4000.0,-4150.0
17280,3930.0,-4220.0
17300,3950.0,-4240.0
17320,3930.0,-4160.0
17340,3930.0,-4180.0
17360,3990.0,-4220.0
17380,3970.0,-4210.0
17400,3920.0,-4210.0
17420,3920.0,-4270.0
17440,3980.0,-4230.0
17460,3940.0,-4270.0
17480,3930.0,-4310.0
17500,3850.0,-4030.0
17520,3940.0,-3960.0
17540,3980.0,-4020.0
17560,3930.0,-3940.0
17580,3930.0,-3970.0
17600,3900.0,-4020.0
17620,3910.0,-4100.0
17640,3940.0,-4030.0
17660,3930.0,-4040.0
17680,3920.0,-4120.0
17700,3970.0,-4090.0
17720,3960.0,-4180.0
17740,3970.0,-4300.0
17760,3940.0,-4240.0
17780,3930.0,-4270.0
17800,3910.0,-4360.0
17820,3930.0,-4260.0
17840,3920.0,-4270.0
17860,3950.0,-4340.0
17880,3990.0,-4310.0
17900,4030.0,-4300.0
17920,4000.0,-4290.0
17940,3950.0,-4330.0
17960,3960.0,-4240.0
17980,4000.0,-4190.0
18000,3950.0,-4550.0
18020,3880.0,-4440.0
18040,3970.0,-4370.0
18060,3900.0,-4350.0
18080,3970.0,-4290.0
18100,3940.0,-4280.0
18120,3960.0,-4250.0
18140,3920.0,-4210.0
18160,3920.0,-4260.0
18180,3990.0,-4220.0
18200,3980.0,-4290.0
18220,3940.0,-4300.0
18240,3950.0,-4330.0
18260,3980.0,-4340.0
18280,3950.0,-4340.0
18300,3990.0,-4260.0
18320,4010.0,-4320.0
18340,3970.0,-4290.0
18360,4000.0,-4220.0
18380,3910.0,-4160.0
18400,3960.0,-4140.0
18420,3970.0,-4120.0
18440,3990.0,-4100.0
18460,3940.0,-4130.0
18480,3960.0,-4080.0
18500,4050.0,-4140.0
18520,3930.0,-4120.0
18540,3930.0,-4040.0
18560,3960.0,-4120.0
18580,3950.0,-4200.0
18600,3920.0,-4220.0
18620,3940.0,-4190.0
18640,4020.0,-4180.0
18660,3930.0,-4170.0
18680,3910.0,-4180.0
18700,3930.0,-4160.0
18720,3980.0,-4200.0
18740,4000.0,-4220.0
18760,4000.0,-4180.0
18780,4060.0,-4210.0
18800,4000.0,-4190.0
18820,3990.0,-4180.0
18840,4040.0,-4130.0
18860,4010.0,-4160.0
18880,3940.0,-4090.0
18900,4010.0,-4080.0
18920,3990.0,-4180.0
18940,4000.0,-4060.0
18960,3980.0,-3940.0
18980,4020.0,-3960.0
19000,3960.0,-4260.0
19020,3940.0,-4280.0
19040,3950.0,-4240.0
19060,3940.0,-4140.0
19080,3930.0,-4180.0
19100,3860.0,-4140.0
19120,3930.0,-4100.0
19140,3990.0,-4150.0
19160,3980.0,-4220.0
19180,3940.0,-4230.0
19200,3960.0,-4190.0
19220,3940.0,-4100.0
19240,4000.0,-4170.0
19260,3980.0,-4230.0
19280,3890.0,-4200.0
19300,3890.0,-4230.0
19320,3980.0,-4260.0
19340,3990.0,-4180.0
19360,3930.0,-4180.0
19380,4020.0,-4120.0
19400,4030.0,-4130.0
19420,3960.0,-4040.0
19440,3940.0,-4110.0
19460,3860.0,-4070.0
19480,3930.0,-4000.0
19500,4040.0,-4300.0
19520,4070.0,-4350.0
19540,3980.0,-4390.0
19560,4050.0,-4440.0
19580,3980.0,-4400.0
19600,3940.0,-4420.0
19620,3960.0,-4330.0
19640,3980.0,-4250.0
19660,3970.0,-4240.0
19680,3970.0,-4220.0
19700,3950.0,-4270.0
19720,3990.0,-4350.0
19740,3950.0,-4440.0
19760,3890.0,-4480.0
19780,3940.0,-4410.0
19800,4020.0,-4460.0
19820,3980.0,-4410.0
19840,3920.0,-4320.0
19860,3920.0,-4360.0
19880,3840.0,-4340.0
19900,3870.0,-4290.0
19920,3990.0,-4270.0
19940,3950.0,-4210.0
19960,3960.0,-4280.0
19980,3940.0,-4250.0
20000,3900.0,-4120.0
