time,c1,c2
9540,3130.0,-3490.0
9560,3070.0,-3550.0
9580,2980.0,-3530.0
9600,3030.0,-3610.0
9620,2980.0,-3560.0
9640,2900.0,-3520.0
9660,2870.0,-3560.0
9680,2790.0,-3570.0
9700,2800.0,-3520.0
9720,2750.0,-3530.0
9740,2780.0,-3480.0
9760,2730.0,-3430.0
9780,2650.0,-3540.0
9800,2590.0,-3530.0
9820,2610.0,-3440.0
9840,2680.0,-3440.0
9860,2740.0,-3510.0
9880,2780.0,-3600.0
9900,2840.0,-3670.0
9920,2840.0,-3640.0
9940,2900.0,-3620.0
9960,2870.0,-3630.0
9980,2840.0,-3630.0
10000,2990.0,-3350.0
10020,2920.0,-3300.0
10040,2930.0,-3280.0
10060,2910.0,-3240.0
10080,2850.0,-3190.0
10100,2790.0,-3180.0
10120,2800.0,-3170.0
10140,2720.0,-3120.0
10160,2670.0,-3120.0
10180,2770.0,-3120.0
10200,2720.0,-3160.0
10220,2730.0,-3160.0
10240,2820.0,-3160.0
10260,2810.0,-3120.0
10280,2790.0,-3180.0
10300,2780.0,-3140.0
10320,2760.0,-3220.0
10340,2740.0,-3200.0
10360,2810.0,-3280.0
10380,2780.0,-3260.0
10400,2780.0,-3290.0
10420,2780.0,-3280.0
10440,2740.0,-3240.0
10460,2740.0,-3310.0
10480,2750.0,-3260.0
10500,2700.0,-3380.0
10520,2740.0,-3310.0
10540,2760.0,-3250.0
10560,2790.0,-3250.0
10580,2780.0,-3260.0
10600,2840.0,-3240.0
10620,2820.0,-3240.0
10640,2850.0,-3250.0
10660,2810.0,-3170.0
10680,2790.0,-3120.0
10700,2730.0,-3110.0
10720,2630.0,-3100.0
10740,2610.0,-3170.0
10760,2610.0,-3050.0
10780,2630.0,-2950.0
10800,2570.0,-3000.0
10820,2550.0,-3050.0
10840,2560.0,-3040.0
10860,2570.0,-2970.0
10880,2520.0,-3020.0
10900,2540.0,-2970.0
10920,2590.0,-2930.0
10940,2650.0,-2960.0
10960,2650.0,-3010.0
10980,2600.0,-2990.0
11000,2890.0,-2690.0
11020,2860.0,-2720.0
11040,2830.0,-2800.0
11060,2800.0,-2790.0
11080,2820.0,-2800.0
