time,c1,c2
18200,3940.0,-5820.0
18220,3940.0,-5870.0
18240,3880.0,-5860.0
18260,3920.0,-5850.0
18280,3910.0,-5800.0
18300,3940.0,-5860.0
18320,3890.0,-5810.0
18340,3930.0,-5820.0
18360,3970.0,-5810.0
18380,3860.0,-5750.0
18400,3810.0,-5730.0
18420,3800.0,-5770.0
18440,3840.0,-5700.0
18460,3860.0,-5760.0
18480,3850.0,-5700.0
18500,4490.0,-4840.0
18520,4430.0,-4910.0
18540,4480.0,-4900.0
18560,4390.0,-4870.0
18580,4280.0,-4880.0
18600,4290.0,-4870.0
18620,4210.0,-4840.0
18640,4190.0,-4870.0
18660,4080.0,-4920.0
18680,4060.0,-4910.0
18700,4040.0,-4900.0
18720,4040.0,-4930.0
18740,4040.0,-4930.0
18760,4000.0,-4960.0
18780,4000.0,-4890.0
18800,3990.0,-4880.0
18820,3980.0,-4880.0
18840,3970.0,-4880.0
18860,3920.0,-4880.0
18880,3860.0,-4930.0
18900,3830.0,-4870.0
18920,3810.0,-4910.0
18940,3800.0,-4860.0
18960,3830.0,-4870.0
18980,3780.0,-4920.0
19000,3450.0,-3840.0
19020,3530.0,-3880.0
19040,3510.0,-3890.0
19060,3520.0,-4010.0
19080,3610.0,-4010.0
19100,3570.0,-3970.0
19120,3600.0,-3940.0
19140,3590.0,-3930.0
19160,3540.0,-3950.0
19180,3460.0,-3920.0
19200,3530.0,-3910.0
19220,3510.0,-3930.0
19240,3500.0,-3910.0
19260,3530.0,-3820.0
19280,3420.0,-3790.0
19300,3420.0,-3860.0
19320,3530.0,-3890.0
19340,3580.0,-3910.0
19360,3600.0,-3940.0
19380,3610.0,-3880.0
19400,3510.0,-3910.0
19420,3520.0,-3930.0
19440,3600.0,-3960.0
19460,3620.0,-4050.0
19480,3630.0,-4010.0
19500,4110.0,-4530.0
19520,4040.0,-4500.0
19540,4020.0,-4490.0
19560,4070.0,-4440.0
19580,3960.0,-4440.0
19600,3920.0,-4420.0
19620,3860.0,-4410.0
19640,3860.0,-4370.0
19660,3850.0,-4400.0
19680,3860.0,-4380.0
19700,3930.0,-4320.0
19720,3970.0,-4300.0
19740,4000.0,-4350.0
19760,3970.0,-4450.0
19780,3940.0,-4520.0
19800,3910.0,-4540.0
19820,3970.0,-4610.0
19840,3940.0,-4550.0
19860,3910.0,-4550.0
19880,3940.0,-4580.0
19900,3890.0,-4610.0
19920,3860.0,-4590.0
19940,3800.0,-4540.0
19960,3810.0,-4500.0
19980,3920.0,-4550.0
20000,3880.0,-4450.0
