time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
4240,18430.0,1.0,0.0,-15810.0,1.0,0.0,-15580.0,1.0,0.0,17640.0,1.0,0.0
4260,18320.0,1.0,0.0,-15970.0,1.0,0.0,-15660.0,1.0,0.0,17700.0,1.0,0.0
4280,18340.0,1.0,0.0,-15980.0,1.0,0.0,-15800.0,1.0,0.0,17760.0,1.0,0.0
4300,18300.0,1.0,0.0,-15920.0,1.0,0.0,-15880.0,1.0,0.0,17710.0,1.0,0.0
4320,18380.0,1.0,0.0,-16070.0,1.0,0.0,-15840.0,1.0,0.0,17760.0,1.0,0.0
4340,18340.0,1.0,0.0,-16080.0,1.0,0.0,-15920.0,1.0,0.0,17830.0,1.0,0.0
4360,18400.0,1.0,0.0,-16180.0,1.0,0.0,-15830.0,1.0,0.0,17780.0,1.0,0.0
4380,18490.0,1.0,0.0,-16200.0,1.0,0.0,-15740.0,1.0,0.0,17750.0,1.0,0.0
4400,18530.0,1.0,0.0,-16150.0,1.0,0.0,-15830.0,1.0,0.0,17770.0,1.0,0.0
4420,18460.0,1.0,0.0,-16230.0,1.0,0.0,-15870.0,1.0,0.0,17730.0,1.0,0.0
4440,18390.0,1.0,0.0,-16180.0,1.0,0.0,-15800.0,1.0,0.0,17590.0,1.0,0.0
4460,18460.0,1.0,0.0,-16110.0,1.0,0.0,-15820.0,1.0,0.0,17510.0,1.0,0.0
4480,18530.0,1.0,0.0,-16180.0,1.0,0.0,-15890.0,1.0,0.0,17670.0,1.0,0.0
4500,18660.0,1.0,0.0,-16190.0,1.0,0.0,-15820.0,1.0,0.0,17710.0,1.0,0.0
4520,18580.0,1.0,0.0,-16210.0,1.0,0.0,-15810.0,1.0,0.0,17700.0,1.0,0.0
4540,18460.0,1.0,0.0,-16190.0,1.0,0.0,-15810.0,1.0,0.0,17660.0,1.0,0.0
4560,18350.0,1.0,0.0,-16110.0,1.0,0.0,-15850.0,1.0,0.0,17690.0,1.0,0.0
4580,18390.0,1.0,0.0,-16080.0,1.0,0.0,-15850.0,1.0,0.0,17810.0,1.0,0.0
4600,18290.0,1.0,0.0,-16120.0,1.0,0.0,-15910.0,1.0,0.0,17680.0,1.0,0.0
4620,18280.0,1.0,0.0,-16170.0,1.0,0.0,-16040.0,1.0,0.0,17660.0,1.0,0.0
4640,18190.0,1.0,0.0,-16220.0,1.0,0.0,-15940.0,1.0,0.0,17540.0,1.0,0.0
4660,18130.0,1.0,0.0,-16080.0,1.0,0.0,-15800.0,1.0,0.0,17500.0,1.0,0.0
4680,17980.0,1.0,0.0,-16130.0,1.0,0.0,-15900.0,1.0,0.0,17550.0,1.0,0.0
4700,18040.0,1.0,0.0,-15980.0,1.0,0.0,-15800.0,1.0,0.0,17630.0,1.0,0.0
4720,18000.0,1.0,0.0,-16080.0,1.0,0.0,-15790.0,1.0,0.0,17580.0,1.0,0.0
4740,18030.0,1.0,0.0,-16210.0,1.0,0.0,-15800.0,1.0,0.0,17500.0,1.0,0.0
4760,17950.0,1.0,0.0,-16260.0,1.0,0.0,-15880.0,1.0,0.0,17570.0,1.0,0.0
4780,17910.0,1.0,0.0,-16300.0,1.0,0.0,-15930.0,1.0,0.0,17600.0,1.0,0.0
4800,17950.0,1.0,0.0,-16250.0,1.0,0.0,-15900.0,1.0,0.0,17660.0,1.0,0.0
