time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
3780,16020.0,1.0,0.0,-18830.0,1.0,0.0,-18430.0,1.0,0.0,15800.0,1.0,0.0
3800,16070.0,1.0,0.0,-18820.0,1.0,0.0,-18440.0,1.0,0.0,15730.0,1.0,0.0
3820,16030.0,1.0,0.0,-18810.0,1.0,0.0,-18370.0,1.0,0.0,15580.0,1.0,0.0
3840,15990.0,1.0,0.0,-18730.0,1.0,0.0,-18190.0,1.0,0.0,15580.0,1.0,0.0
3860,15890.0,1.0,0.0,-18770.0,1.0,0.0,-18090.0,1.0,0.0,15650.0,1.0,0.0
3880,15870.0,1.0,0.0,-18860.0,1.0,0.0,-18080.0,1.0,0.0,15540.0,1.0,0.0
3900,15830.0,1.0,0.0,-18800.0,1.0,0.0,-18120.0,1.0,0.0,15590.0,1.0,0.0
3920,15900.0,1.0,0.0,-18710.0,1.0,0.0,-18300.0,1.0,0.0,15680.0,1.0,0.0
3940,15920.0,1.0,0.0,-18750.0,1.0,0.0,-18300.0,1.0,0.0,15750.0,1.0,0.0
3960,15820.0,1.0,0.0,-18740.0,1.0,0.0,-18250.0,1.0,0.0,15760.0,1.0,0.0
3980,15720.0,1.0,0.0,-18620.0,1.0,0.0,-18160.0,1.0,0.0,15750.0,1.0,0.0
4000,15740.0,1.0,0.0,-18510.0,1.0,0.0,-18210.0,1.0,0.0,15600.0,1.0,0.0
4020,15660.0,1.0,0.0,-18510.0,1.0,0.0,-18120.0,1.0,0.0,15710.0,1.0,0.0
4040,15650.0,1.0,0.0,-18480.0,1.0,0.0,-18100.0,1.0,0.0,15580.0,1.0,0.0
4060,15560.0,1.0,0.0,-18460.0,1.0,0.0,-18010.0,1.0,0.0,15590.0,1.0,0.0
4080,15550.0,1.0,0.0,-18320.0,1.0,0.0,-18000.0,1.0,0.0,15550.0,1.0,0.0
4100,15590.0,1.0,0.0,-18360.0,1.0,0.0,-17890.0,1.0,0.0,15510.0,1.0,0.0
4120,15530.0,1.0,0.0,-18370.0,1.0,0.0,-17800.0,1.0,0.0,15420.0,1.0,0.0
4140,15610.0,1.0,0.0,-18310.0,1.0,0.0,-17740.0,1.0,0.0,15480.0,1.0,0.0
4160,15500.0,1.0,0.0,-18150.0,1.0,0.0,-17820.0,1.0,0.0,15450.0,1.0,0.0
4180,15560.0,1.0,0.0,-18330.0,1.0,0.0,-17780.0,1.0,0.0,15450.0,1.0,0.0
4200,15580.0,1.0,0.0,-18230.0,1.0,0.0,-17580.0,1.0,0.0,15500.0,1.0,0.0
4220,15460.0,1.0,0.0,-18100.0,1.0,0.0,-17640.0,1.0,0.0,15580.0,1.0,0.0
4240,15350.0,1.0,0.0,-18140.0,1.0,0.0,-17600.0,1.0,0.0,15420.0,1.0,0.0
4260,15460.0,1.0,0.0,-18180.0,1.0,0.0,-17550.0,1.0,0.0,15360.0,1.0,0.0
