time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
2500,17000.0,1.0,0.0,-16580.0,1.0,0.0,-15870.0,1.0,0.0,16770.0,1.0,0.0
2520,17120.0,1.0,0.0,-16620.0,1.0,0.0,-15960.0,1.0,0.0,16760.0,1.0,0.0
2540,17100.0,1.0,0.0,-16720.0,1.0,0.0,-15860.0,1.0,0.0,16700.0,1.0,0.0
2560,17190.0,1.0,0.0,-16620.0,1.0,0.0,-16080.0,1.0,0.0,16790.0,1.0,0.0
2580,17220.0,1.0,0.0,-16680.0,1.0,0.0,-16020.0,1.0,0.0,16780.0,1.0,0.0
2600,17220.0,1.0,0.0,-16720.0,1.0,0.0,-15800.0,1.0,0.0,16650.0,1.0,0.0
2620,17280.0,1.0,0.0,-16730.0,1.0,0.0,-15830.0,1.0,0.0,16580.0,1.0,0.0
2640,17350.0,1.0,0.0,-16780.0,1.0,0.0,-15840.0,1.0,0.0,16780.0,1.0,0.0
2660,17310.0,1.0,0.0,-16810.0,1.0,0.0,-15910.0,1.0,0.0,16660.0,1.0,0.0
2680,17230.0,1.0,0.0,-16770.0,1.0,0.0,-16010.0,1.0,0.0,16720.0,1.0,0.0
2700,17270.0,1.0,0.0,-16860.0,1.0,0.0,-16040.0,1.0,0.0,16700.0,1.0,0.0
2720,17150.0,1.0,0.0,-16880.0,1.0,0.0,-16000.0,1.0,0.0,16670.0,1.0,0.0
2740,17240.0,1.0,0.0,-16960.0,1.0,0.0,-15960.0,1.0,0.0,16840.0,1.0,0.0
2760,17200.0,1.0,0.0,-16830.0,1.0,0.0,-16060.0,1.0,0.0,16790.0,1.0,0.0
2780,17280.0,1.0,0.0,-16790.0,1.0,0.0,-16030.0,1.0,0.0,16690.0,1.0,0.0
2800,17160.0,1.0,0.0,-16890.0,1.0,0.0,-16110.0,1.0,0.0,16630.0,1.0,0.0
2820,17130.0,1.0,0.0,-16800.0,1.0,0.0,-16060.0,1.0,0.0,16610.0,1.0,0.0
2840,17050.0,1.0,0.0,-16830.0,1.0,0.0,-16120.0,1.0,0.0,16670.0,1.0,0.0
2860,17090.0,1.0,0.0,-16940.0,1.0,0.0,-16200.0,1.0,0.0,16630.0,1.0,0.0
2880,17150.0,1.0,0.0,-16950.0,1.0,0.0,-16210.0,1.0,0.0,16610.0,1.0,0.0
2900,17060.0,1.0,0.0,-16950.0,1.0,0.0,-16300.0,1.0,0.0,16540.0,1.0,0.0
2920,17070.0,1.0,0.0,-16960.0,1.0,0.0,-16190.0,1.0,0.0,16360.0,1.0,0.0
2940,17070.0,1.0,0.0,-17030.0,1.0,0.0,-16300.0,1.0,0.0,16410.0,1.0,0.0
2960,17030.0,1.0,0.0,-16950.0,1.0,0.0,-16270.0,1.0,0.0,16410.0,1.0,0.0
2980,16980.0,1.0,0.0,-17000.0,1.0,0.0,-16260.0,1.0,0.0,16400.0,1.0,0.0
3000,16950.0,1.0,0.0,-17170.0,1.0,0.0,-16320.0,1.0,0.0,16400.0,1.0,0.0
3020,16850.0,1.0,0.0,-17090.0,1.0,0.0,-16420.0,1.0,0.0,16450.0,1.0,0.0
3040,16900.0,1.0,0.0,-17140.0,1.0,0.0,-16400.0,1.0,0.0,16450.0,1.0,0.0
3060,16790.0,1.0,0.0,-17120.0,1.0,0.0,-16410.0,1.0,0.0,16490.0,1.0,0.0
3080,16750.0,1.0,0.0,-17020.0,1.0,0.0,-16310.0,1.0,0.0,16480.0,1.0,0.0
3100,16770.0,1.0,0.0,-16960.0,1.0,0.0,-16300.0,1.0,0.0,16400.0,1.0,0.0
3120,16830.0,1.0,0.0,-17060.0,1.0,0.0,-16260.0,1.0,0.0,16500.0,1.0,0.0
